ID_PERSONA	TBENE	BASE	PERIODO_BASE	LEY_APLICADA	MONTO	DESC_BENE
7947744	1	111	202304	RE	48987.96	LEY 26970 - MORATORIA
7947969	2	111	202304	RE	53073.38	LEY 26970 - MORATORIA
7947999	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7948421	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7949398	1	111	202304	RE	55485.96	LEY 26970 - MORATORIA
7949405	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7950504	1	111	202304	RE	77929.68	LEY 26970 - MORATORIA
7950943	1	111	202304	RE	55607.27	LEY 26970 - MORATORIA
7951574	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7951589	1	111	202304	RE	55558.64	LEY 26970 - MORATORIA
7951814	1	111	202304	RE	54888.72	LEY 26970 - MORATORIA
7952240	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7953090	1	111	202304	RE	51917.14	LEY 26970 - MORATORIA
7953245	2	111	202304	PP	15000	LEY 24241 -PC- PRPA.
7954317	1	111	202304	RE	55665.12	LEY 26970 - MORATORIA
7954644	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
7958230	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7959659	1	111	202304	TO	56905.47	TRANSFORMACION LEY  24.476
7960194	1	111	202304	UA	87826.06	LEY 26.508 - DOCENTE UNIVERSITARIO
7960350	1	111	202304	RE	56136.9	LEY 26970 - MORATORIA
7961707	1	111	202304	RE	58513.82	LEY 26970 - MORATORIA
7961832	2	111	202304	PK	53903.47	PENSIONES DERIVADAS POR WEB
7962239	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7963491	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7966273	1	111	202304	RE	56173.34	LEY 26970 - MORATORIA
7966408	1	111	202304	RE	54863.61	LEY 26970 - MORATORIA
7966633	1	111	202304	RE	56016.25	LEY 26970 - MORATORIA
7966723	1	111	202304	RE	56034.38	LEY 26970 - MORATORIA
7967729	2	111	202304	PP	5000	LEY 24241 -PC- PRPA.
7967729	1	111	202304	TE	54923.22	LEY 26970 - PLAN CANCELADO
7967922	1	111	202304	RE	56021.86	LEY 26970 - MORATORIA
7968308	1	111	202304	RE	44607.05	LEY 26970 - MORATORIA
7968472	1	111	202304	RE	43937.45	LEY 26970 - MORATORIA
7968576	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7968950	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7968993	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7969006	1	111	202304	RE	55610.18	LEY 26970 - MORATORIA
7971125	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7972585	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7972617	1	111	202304	RE	55808.76	LEY 26970 - MORATORIA
7974546	1	111	202304	RE	55324.92	LEY 26970 - MORATORIA
7974707	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7974789	1	111	202304	RE	40555.76	LEY 26970 - MORATORIA
7974816	1	111	202304	RE	44270.81	LEY 26970 - MORATORIA
7974843	1	111	202304	PP	57641.84	LEY 24241 -PC- PRPA.
7976407	1	111	202304	RE	55624.46	LEY 26970 - MORATORIA
7979050	1	111	202304	RE	58833.41	LEY 26970 - MORATORIA
7980472	1	111	202304	RE	54821.17	LEY 26970 - MORATORIA
7982841	1	111	202304	RE	5000	LEY 26970 - MORATORIA
7983422	1	111	202304	RE	57626.31	LEY 26970 - MORATORIA
7983599	1	111	202304	RE	52477.51	LEY 26970 - MORATORIA
7983642	2	111	202304	PP	38185.66	LEY 24241 -PC- PRPA.
7984665	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7985119	1	111	202304	RE	54666.64	LEY 26970 - MORATORIA
7986032	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7986146	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7987335	2	111	202304	PP	43929.46	LEY 24241 -PC- PRPA.
7988348	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7988425	1	111	202304	RE	46972.36	LEY 26970 - MORATORIA
7988874	2	111	202304	PP	111848.52	LEY 24241 -PC- PRPA.
7991279	1	111	202304	RE	79335.99	LEY 26970 - MORATORIA
7993829	1	111	202304	RE	15000	LEY 26970 - MORATORIA
7995577	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
7995614	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8001591	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8002145	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8002592	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8003031	2	111	202304	PP	51862.64	LEY 24241 -PC- PRPA.
8003916	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8004318	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8004731	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8006205	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8006252	1	111	202304	RI	58472.19	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8006829	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8008095	1	111	202304	RE	77803.01	LEY 26970 - MORATORIA
8008222	1	111	202304	RE	71720.34	LEY 26970 - MORATORIA
8008561	1	111	202304	RE	46065.79	LEY 26970 - MORATORIA
8008981	1	111	202304	RE	44425.06	LEY 26970 - MORATORIA
8011443	1	111	202304	RE	75452.33	LEY 26970 - MORATORIA
8011970	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8012141	1	111	202304	RE	50664.98	LEY 26970 - MORATORIA
8012508	1	111	202304	TE	44148.53	LEY 26970 - PLAN CANCELADO
8012749	1	111	202304	TE	78963.67	LEY 26970 - PLAN CANCELADO
8013072	1	111	202304	TE	49522.25	LEY 26970 - PLAN CANCELADO
8013328	1	111	202304	TE	45296.94	LEY 26970 - PLAN CANCELADO
8014066	1	111	202304	RE	56016.86	LEY 26970 - MORATORIA
8015684	1	111	202304	RE	55667.06	LEY 26970 - MORATORIA
8018678	1	111	202304	RE	55685.88	LEY 26970 - MORATORIA
8019554	1	111	202304	RE	46560.69	LEY 26970 - MORATORIA
8019929	1	111	202304	RE	55985.52	LEY 26970 - MORATORIA
8020212	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8023731	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8023732	1	111	202304	RE	47674.89	LEY 26970 - MORATORIA
8023772	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8023999	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8024366	1	111	202304	RE	49286.63	LEY 26970 - MORATORIA
8025048	1	111	202304	RE	56081.77	LEY 26970 - MORATORIA
8025428	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8025618	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8025814	1	111	202304	RE	44572.17	LEY 26970 - MORATORIA
8027506	1	111	202304	RE	41657.18	LEY 26970 - MORATORIA
8028527	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8028873	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8029082	1	111	202304	RE	45001.97	LEY 26970 - MORATORIA
8031437	1	111	202304	RE	47705.84	LEY 26970 - MORATORIA
8031645	2	111	202304	VJ	15000	LEY 26425 - HABER MINIMO POR OF.JUDICIAL
8032503	2	111	202304	PO	5000	LEY 24.476 - MORATORIA
8032814	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8033089	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8033552	1	111	202304	RE	87416.19	LEY 26970 - MORATORIA
8034044	1	111	202304	RI	56522.3	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8034101	1	111	202304	RI	46796.92	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8035360	1	111	202304	RE	44971	LEY 26970 - MORATORIA
8035604	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8036322	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8036970	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8037862	1	111	202304	RE	58294.46	LEY 26970 - MORATORIA
8039764	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8039986	1	111	202304	RE	44642.35	LEY 26970 - MORATORIA
8040509	2	111	202304	PP	67707.46	LEY 24241 -PC- PRPA.
8041480	1	111	202304	RE	58528.66	LEY 26970 - MORATORIA
8043280	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8043451	1	111	202304	TE	48050.04	LEY 26970 - PLAN CANCELADO
8044811	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8045002	1	111	202304	RE	56788.85	LEY 26970 - MORATORIA
8045722	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8048125	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8048347	1	111	202304	RE	53093.18	LEY 26970 - MORATORIA
8048396	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8048401	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8049107	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8049411	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8050414	2	111	202304	PL	53017.78	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
8050525	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8051886	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8052433	1	111	202304	RE	5000	LEY 26970 - MORATORIA
8052449	1	111	202304	PP	5000	LEY 24241 -PC- PRPA.
8052808	1	111	202304	RE	77611.28	LEY 26970 - MORATORIA
8052831	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8053066	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
8053522	1	111	202304	TI	342.8	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8053590	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8053839	2	111	202304	02	5000	LEY 18037
8053839	1	111	202304	RE	56110.52	LEY 26970 - MORATORIA
8054503	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8054514	1	111	202304	RE	55741.48	LEY 26970 - MORATORIA
8055331	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8055611	2	111	202304	PB	46116.43	LEY 24241 - PENSIONES DERIVADAS DE JUB. CON ALTA ANTER. A MAYO/2008
8055935	1	111	202304	RE	45837.81	LEY 26970 - MORATORIA
8056310	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8056602	1	111	202304	RE	53626.77	LEY 26970 - MORATORIA
8057248	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8058663	1	111	202304	RE	46157.1	LEY 26970 - MORATORIA
8058684	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8058713	1	111	202304	RE	41526.09	LEY 26970 - MORATORIA
8058719	2	111	202304	RI	53965.03	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8059922	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8060144	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8060494	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8060579	1	111	202304	RE	49461.42	LEY 26970 - MORATORIA
8060706	1	111	202304	TI	114700.57	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8061083	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8061295	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8062194	1	111	202304	RE	56036.89	LEY 26970 - MORATORIA
8062311	1	111	202304	RE	55385.19	LEY 26970 - MORATORIA
8063802	1	111	202304	RE	42424.51	LEY 26970 - MORATORIA
8065066	1	111	202304	RE	58513.82	LEY 26970 - MORATORIA
8066695	1	111	202304	RE	45315.84	LEY 26970 - MORATORIA
8067908	2	7	202304		77805.12	PENSI¢N
8067944	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8068714	1	111	202304	RE	55859.86	LEY 26970 - MORATORIA
8069766	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8070082	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8070231	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8070599	1	111	202304	PP	15000	LEY 24241 -PC- PRPA.
8070749	2	111	202304	PP	55183.23	LEY 24241 -PC- PRPA.
8073082	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8073845	1	111	202304	RE	45011.48	LEY 26970 - MORATORIA
8073934	1	111	202304	RE	42669.58	LEY 26970 - MORATORIA
8073938	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8074178	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8074811	1	111	202304	RE	55771.17	LEY 26970 - MORATORIA
8074829	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8075134	2	111	202304	PB	56905.47	LEY 24241 - PENSIONES DERIVADAS DE JUB. CON ALTA ANTER. A MAYO/2008
8075347	1	111	202304	RE	56034.38	LEY 26970 - MORATORIA
8075553	1	111	202304	RE	55743.6	LEY 26970 - MORATORIA
8076581	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8078347	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8079118	1	111	202304	RE	46467.21	LEY 26970 - MORATORIA
8079643	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8080304	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8081300	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
8082218	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8082475	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8083315	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8083502	1	111	202304	PP	5000	LEY 24241 -PC- PRPA.
8084693	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8084696	1	111	202304	PC	15000	LEY 24241
8084952	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8085176	1	111	202304	RE	55680.81	LEY 26970 - MORATORIA
8085456	1	111	202304	RE	56050.11	LEY 26970 - MORATORIA
8086233	1	111	202304	RE	51986.37	LEY 26970 - MORATORIA
8086688	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8086736	1	111	202304	RE	55206.06	LEY 26970 - MORATORIA
8086887	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8087932	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8088041	1	111	202304	RE	54725.85	LEY 26970 - MORATORIA
8088042	1	111	202304	TE	54562.27	LEY 26970 - PLAN CANCELADO
8089626	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8091420	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8091870	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8091897	1	111	202304	RE	50942.84	LEY 26970 - MORATORIA
8092505	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8093054	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8094039	1	111	202304	RE	47007.15	LEY 26970 - MORATORIA
8096952	1	111	202304	RE	55975.63	LEY 26970 - MORATORIA
8098742	2	111	202304	PC	64848.74	LEY 24241
8099831	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8100386	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8100521	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8100794	1	111	202304	RE	48932.93	LEY 26970 - MORATORIA
8100895	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8101896	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8103187	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8103422	1	111	202304	RE	56282.02	LEY 26970 - MORATORIA
8103520	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8105454	1	111	202304	RE	45009.6	LEY 26970 - MORATORIA
8105787	1	111	202304	RE	55625.97	LEY 26970 - MORATORIA
8106184	1	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
8107820	1	111	202304	PP	297533.69	LEY 24241 -PC- PRPA.
8108600	1	111	202304	RE	49853.15	LEY 26970 - MORATORIA
8108621	1	111	202304	RE	55798.95	LEY 26970 - MORATORIA
8109257	1	111	202304	RE	50453.81	LEY 26970 - MORATORIA
8109258	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8109948	1	111	202304	RE	50172.67	LEY 26970 - MORATORIA
8110614	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8111076	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8112281	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8112480	1	111	202304	RE	56055.46	LEY 26970 - MORATORIA
8112716	2	111	202304	TO	18565.7	TRANSFORMACION LEY  24.476
8113183	1	111	202304	RE	44870.7	LEY 26970 - MORATORIA
8113366	1	111	202304	TE	54622.35	LEY 26970 - PLAN CANCELADO
8113466	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8113621	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8114638	1	111	202304	RE	55873.56	LEY 26970 - MORATORIA
8114653	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8116604	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8117316	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8117414	2	2288	202304	Ley 611	141264	
8117600	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8117609	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8121064	1	111	202304	RE	54957.27	LEY 26970 - MORATORIA
8122167	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
8122299	1	111	202304	RE	200868.7	LEY 26970 - MORATORIA
8123137	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8123416	2	111	202304	PK	71439	PENSIONES DERIVADAS POR WEB
8128120	1	111	202304	RE	5000	LEY 26970 - MORATORIA
8128469	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8130315	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8130407	1	111	202304	TI	46103.64	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8130778	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8132133	1	111	202304	RE	53584.04	LEY 26970 - MORATORIA
8133055	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8133102	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8134492	1	111	202304	RE	50206.41	LEY 26970 - MORATORIA
8134710	1	111	202304	TI	170418.6	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8135469	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8136343	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8136850	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8137451	1	111	202304	RE	44299.2	LEY 26970 - MORATORIA
8138093	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8138346	1	111	202304	RE	77841.34	LEY 26970 - MORATORIA
8138500	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8138564	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8139901	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8140196	2	111	202304	PM	10626.68	LEY 25994 Y MORATORIA 25865
8140690	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8142319	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
8142940	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8143134	2	111	202304	PL	15000	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
8143288	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8143835	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8144101	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8144711	1	111	202304	RE	70989.32	LEY 26970 - MORATORIA
8144823	1	111	202304	RE	82459.75	LEY 26970 - MORATORIA
8145457	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8146152	1	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
8146485	1	111	202304	RE	50159.08	LEY 26970 - MORATORIA
8147271	1	111	202304	TE	55034.16	LEY 26970 - PLAN CANCELADO
8147933	1	111	202304	RE	53010.48	LEY 26970 - MORATORIA
8148324	2	111	202304	TM	56905.47	TRANSFORMACION LEY 25.994 Y MORATORIA
8148547	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8149068	1	111	202304	RE	56166.47	LEY 26970 - MORATORIA
8149088	1	111	202304	RE	52163.4	LEY 26970 - MORATORIA
8149198	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8149249	1	111	202304	RE	56022.53	LEY 26970 - MORATORIA
8151254	1	111	202304	PP	191543.68	LEY 24241 -PC- PRPA.
8152463	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8152678	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8152808	2	111	202304	PP	45071.26	LEY 24241 -PC- PRPA.
8154770	1	111	202304	RE	44923.03	LEY 26970 - MORATORIA
8156550	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8157725	1	111	202304	RE	48270.39	LEY 26970 - MORATORIA
8158904	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8159386	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8159541	1	111	202304	RE	42944.68	LEY 26970 - MORATORIA
8159683	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8161359	1	111	202304	RE	53267.19	LEY 26970 - MORATORIA
8164569	1	111	202304	RE	45161.71	LEY 26970 - MORATORIA
8164937	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8164962	2	111	202304	PP	54326.34	LEY 24241 -PC- PRPA.
8165860	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8166748	1	111	202304	RE	46380.1	LEY 26970 - MORATORIA
8167206	1	111	202304	RE	46419.42	LEY 26970 - MORATORIA
8167343	1	111	202304	RE	50763.26	LEY 26970 - MORATORIA
8167706	1	111	202304	RE	46776.34	LEY 26970 - MORATORIA
8168100	1	111	202304	RE	49104.31	LEY 26970 - MORATORIA
8168586	1	111	202304	RE	55646.68	LEY 26970 - MORATORIA
8168867	2	7	202304		22244.02	PENSION AUTOMATICA
8169637	1	111	202304	RE	58809.42	LEY 26970 - MORATORIA
8169855	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8170728	1	111	202304	RE	54670.68	LEY 26970 - MORATORIA
8170826	1	111	202304	RE	83364.65	LEY 26970 - MORATORIA
8170982	1	111	202304	RE	64649.92	LEY 26970 - MORATORIA
8171113	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8172854	1	111	202304	RI	72793.87	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8173616	1	111	202304	RE	56048.35	LEY 26970 - MORATORIA
8174836	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8176222	1	111	202304	RE	50617.13	LEY 26970 - MORATORIA
8178938	1	111	202304	RE	50139.5	LEY 26970 - MORATORIA
8178985	1	111	202304	RE	54679.79	LEY 26970 - MORATORIA
8179357	1	111	202304	RE	50595.09	LEY 26970 - MORATORIA
8179708	1	111	202304	RE	58517.16	LEY 26970 - MORATORIA
8183278	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8183665	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8184942	1	111	202304	RE	44314.05	LEY 26970 - MORATORIA
8185319	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8185516	2	111	202304	PP	51060.52	LEY 24241 -PC- PRPA.
8185614	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8186420	1	111	202304	RI	78405.47	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8188367	1	111	202304	RE	56031.87	LEY 26970 - MORATORIA
8189009	1	111	202304	RE	55966.47	LEY 26970 - MORATORIA
8189448	1	111	202304	RE	48897.61	LEY 26970 - MORATORIA
8189903	1	111	202304	RE	46567.75	LEY 26970 - MORATORIA
8190225	1	111	202304	RE	50107.08	LEY 26970 - MORATORIA
8190282	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8190312	1	111	202304	RE	45375.63	LEY 26970 - MORATORIA
8191172	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8192367	1	111	202304	RE	46600.11	LEY 26970 - MORATORIA
8192588	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8193075	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8195168	1	111	202304	RE	48052.76	LEY 26970 - MORATORIA
8195417	1	111	202304	RE	53115.57	LEY 26970 - MORATORIA
8195787	1	111	202304	RE	46950.26	LEY 26970 - MORATORIA
8196127	2	111	202304	RI	56699.25	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
8198633	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8199102	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8199632	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8199865	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8200179	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8200334	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8200628	1	111	202304	TI	62517.27	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8201366	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8201957	1	111	202304	RE	55007.32	LEY 26970 - MORATORIA
8204395	1	111	202304	RE	56115.73	LEY 26970 - MORATORIA
8204661	1	111	202304	RE	48488.48	LEY 26970 - MORATORIA
8205462	1	111	202304	TI	47739.07	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8206108	1	111	202304	RE	57442.05	LEY 26970 - MORATORIA
8206323	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8206481	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8206683	1	111	202304	RE	46198.34	LEY 26970 - MORATORIA
8207527	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8208055	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8209476	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8209997	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8210516	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
8211769	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8215578	1	111	202304	RE	41634	LEY 26970 - MORATORIA
8215644	1	111	202304	RE	83472.05	LEY 26970 - MORATORIA
8215825	2	111	202304	PL	15000	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
8215998	1	111	202304	RE	58227.67	LEY 26970 - MORATORIA
8216057	1	111	202304	RE	47262.91	LEY 26970 - MORATORIA
8216845	1	111	202304	RE	43694.42	LEY 26970 - MORATORIA
8219512	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8220225	1	111	202304	RE	55270.6	LEY 26970 - MORATORIA
8221147	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8221616	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
8222363	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8222529	1	111	202304	RE	49471.45	LEY 26970 - MORATORIA
8222556	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8222944	1	111	202304	PP	15000	LEY 24241 -PC- PRPA.
8223273	1	111	202304	RE	55913.77	LEY 26970 - MORATORIA
8223710	1	111	202304	RE	47764.8	LEY 26970 - MORATORIA
8226361	1	111	202304	RE	49257.78	LEY 26970 - MORATORIA
8229437	1	111	202304	RE	5000	LEY 26970 - MORATORIA
8229970	1	111	202304	RE	15000	LEY 26970 - MORATORIA
8232399	1	111	202304	TE	50381.01	LEY 26970 - PLAN CANCELADO
8234347	1	111	202304	TE	73361.51	LEY 26970 - PLAN CANCELADO
8235774	1	111	202304	RE	55893.32	LEY 26970 - MORATORIA
8237046	1	111	202304	RE	51188.9	LEY 26970 - MORATORIA
8237339	1	111	202304	RE	58072.62	LEY 26970 - MORATORIA
8237473	1	111	202304	RE	15000	LEY 26970 - MORATORIA
